Date,lat_group,param,value
2019-12-01,1,PM10,18.814798808750002
2019-12-01,1,PM25,6.1901657735
2019-12-02,4,PM10,132.82228125
2019-12-02,4,PM25,19.68959194
2019-12-02,3,PM10,130.18480190444444
2019-12-02,3,PM25,26.313804556666668
2019-12-02,2,PM10,70.12083455177778
2019-12-02,2,PM25,37.821397577111114
2019-12-02,1,PM10,10.426412405
2019-12-02,1,PM25,2.984869771125
2019-12-03,4,PM10,113.028645825
2019-12-03,4,PM25,21.5839791675
2019-12-03,3,PM10,68.09263666
2019-12-03,3,PM25,14.786237847444445
2019-12-03,2,PM10,65.66098472741666
2019-12-03,2,PM25,42.079680892027774
2019-12-03,1,PM10,13.2851287875
2019-12-03,1,PM25,3.23155753
2019-12-04,4,PM10,31.7392604175
2019-12-04,4,PM25,15.025853712249999
2019-12-04,3,PM10,49.00997949777778
2019-12-04,3,PM25,15.387288552222222
2019-12-04,2,PM10,72.62675044777778
2019-12-04,2,PM25,47.14195356258333
2019-12-04,1,PM10,18.90092628125
2019-12-04,1,PM25,4.597447177625
2019-12-05,4,PM10,54.8064479275
2019-12-05,4,PM25,38.040302075
2019-12-05,3,PM10,55.19573611111111
2019-12-05,3,PM25,21.303546623666666
2019-12-05,2,PM10,100.12750112666667
2019-12-05,2,PM25,58.13665072161112
2019-12-05,1,PM10,23.33785714375
2019-12-05,1,PM25,5.879946428125
2019-12-06,4,PM10,50.5130104175
2019-12-06,4,PM25,30.7000520835
2019-12-06,3,PM10,86.63264815111111
2019-12-06,3,PM25,34.35622734177778
2019-12-06,2,PM10,78.17065576777777
2019-12-06,2,PM25,35.70153651436111
2019-12-06,1,PM10,36.2530885425
2019-12-06,1,PM25,17.255800724625
2019-12-07,4,PM10,52.947375
2019-12-07,4,PM25,35.07266666425
2019-12-07,3,PM10,104.45599537
2019-12-07,3,PM25,48.14623858033334
2019-12-07,2,PM10,90.82815509138888
2019-12-07,2,PM25,41.761022356527775
2019-12-07,1,PM10,28.56595312625
2019-12-07,1,PM25,12.909435132875
2019-12-08,4,PM10,150.3711916775
2019-12-08,4,PM25,134.573976985
2019-12-08,3,PM10,82.99134722222222
2019-12-08,3,PM25,46.27311650888888
2019-12-08,2,PM10,36.6121018525
2019-12-08,2,PM25,18.848421980916665
2019-12-08,1,PM10,22.249911457499998
2019-12-08,1,PM25,8.16041145875
2019-12-09,4,PM10,75.6290312575
2019-12-09,4,PM25,59.892135425
2019-12-09,3,PM10,95.3872544
2019-12-09,3,PM25,51.65126067222222
2019-12-09,2,PM10,76.49818408138889
2019-12-09,2,PM25,45.75267651722223
2019-12-09,1,PM10,71.3913541675
2019-12-09,1,PM25,43.46321875375
2019-12-10,4,PM10,62.24539109
2019-12-10,4,PM25,43.5354289775
2019-12-10,3,PM10,100.8963287
2019-12-10,3,PM25,47.24585900222222
2019-12-10,2,PM10,124.98168038555556
2019-12-10,2,PM25,77.01016077055556
2019-12-10,1,PM10,70.2701979125
2019-12-10,1,PM25,41.544478221249996
2019-12-11,4,PM10,44.43047822
2019-12-11,4,PM25,26.760532195
2019-12-11,3,PM10,86.92074194777778
2019-12-11,3,PM25,41.02496183777778
2019-12-11,2,PM10,67.63155594194444
2019-12-11,2,PM25,36.49464188391667
2019-12-11,1,PM10,32.20359375
2019-12-11,1,PM25,13.71696949375
2019-12-12,4,PM10,34.780302085
2019-12-12,4,PM25,22.9976979175
2019-12-12,3,PM10,58.48935648222222
2019-12-12,3,PM25,26.341209144444445
2019-12-12,2,PM10,36.629060626666664
2019-12-12,2,PM25,18.532758378194444
2019-12-12,1,PM10,24.23672023875
2019-12-12,1,PM25,12.11417534725
2019-12-13,4,PM10,25.873125
2019-12-13,4,PM25,18.0414270825
2019-12-13,3,PM10,30.617087542222222
2019-12-13,3,PM25,14.735542656888889
2019-12-13,2,PM10,25.414166613055556
2019-12-13,2,PM25,11.288002242527778
2019-12-13,1,PM10,22.69594270875
2019-12-13,1,PM25,8.04693229175
2019-12-14,4,PM10,20.738072915
2019-12-14,4,PM25,12.131421131
2019-12-14,3,PM10,46.54775462888889
2019-12-14,3,PM25,20.88494625855556
2019-12-14,2,PM10,49.89217182388889
2019-12-14,2,PM25,26.09202652372222
2019-12-14,1,PM10,34.36709374875
2019-12-14,1,PM25,18.654667345
2019-12-15,4,PM10,28.44671875
2019-12-15,4,PM25,17.55239538
2019-12-15,3,PM10,46.41193055555556
2019-12-15,3,PM25,20.77998272888889
2019-12-15,2,PM10,46.874350328055556
2019-12-15,2,PM25,26.12541458833333
2019-12-15,1,PM10,35.69836277
2019-12-15,1,PM25,18.1760197215
2019-12-16,4,PM10,44.9946696425
2019-12-16,4,PM25,26.19439732
2019-12-16,3,PM10,77.65967129555555
2019-12-16,3,PM25,30.636682267777775
2019-12-16,2,PM10,48.42524652833333
2019-12-16,2,PM25,24.797210449722222
2019-12-16,1,PM10,35.76128958375
2019-12-16,1,PM25,20.5884254975
2019-12-17,4,PM10,67.77578125000001
2019-12-17,4,PM25,52.7355113545
2019-12-17,3,PM10,51.54533201444445
2019-12-17,3,PM25,29.17971549811111
2019-12-17,2,PM10,33.282159164166664
2019-12-17,2,PM25,17.678945760722222
2019-12-17,1,PM10,39.77067210125
2019-12-17,1,PM25,21.486265625
2019-12-18,4,PM10,67.98620266
2019-12-18,4,PM25,53.51333928575
2019-12-18,3,PM10,47.25493176333333
2019-12-18,3,PM25,24.343691835
2019-12-18,2,PM10,50.03510698027778
2019-12-18,2,PM25,28.295848200277774
2019-12-18,1,PM10,71.14799479125
2019-12-18,1,PM25,42.6663854175
2019-12-19,4,PM10,49.88694791
2019-12-19,4,PM25,35.50660778975
2019-12-19,3,PM10,104.7995740811111
2019-12-19,3,PM25,47.27302127788889
2019-12-19,2,PM10,97.39056534277778
2019-12-19,2,PM25,54.01997239944445
2019-12-19,1,PM10,95.37104689125
2019-12-19,1,PM25,73.99612304125
2019-12-20,4,PM10,84.3337291575
2019-12-20,4,PM25,63.36627206
2019-12-20,3,PM10,71.14549520999999
2019-12-20,3,PM25,33.42200700555556
2019-12-20,2,PM10,61.286651094999996
2019-12-20,2,PM25,35.50859493097222
2019-12-20,1,PM10,99.43114338
2019-12-20,1,PM25,81.003288855375
2019-12-21,4,PM10,60.2438020925
2019-12-21,4,PM25,42.5965416675
2019-12-21,3,PM10,102.37326852888889
2019-12-21,3,PM25,43.47161931555556
2019-12-21,2,PM10,85.14975231666666
2019-12-21,2,PM25,45.72878060833333
2019-12-21,1,PM10,105.0071823
2019-12-21,1,PM25,64.83968477875
2019-12-22,4,PM10,66.1904236125
2019-12-22,4,PM25,48.7347152785
2019-12-22,3,PM10,70.72985015
2019-12-22,3,PM25,32.285359917777775
2019-12-22,2,PM10,47.88600438805556
2019-12-22,2,PM25,24.962388613055555
2019-12-22,1,PM10,73.07618750500001
2019-12-22,1,PM25,47.607619787500006
2019-12-23,4,PM10,37.6189895825
2019-12-23,4,PM25,25.69127777925
2019-12-23,3,PM10,35.828825281111115
2019-12-23,3,PM25,16.29078085477778
2019-12-23,2,PM10,47.18581722027778
2019-12-23,2,PM25,24.576968745944445
2019-12-23,1,PM10,69.11691667125
2019-12-23,1,PM25,44.951317707499996
2019-12-24,4,PM10,25.834729165
2019-12-24,4,PM25,17.52016098325
2019-12-24,3,PM10,33.88648148111111
2019-12-24,3,PM25,17.39091925088889
2019-12-24,2,PM10,37.17564496805556
2019-12-24,2,PM25,21.321082387555556
2019-12-24,1,PM10,106.3206538825
2019-12-24,1,PM25,80.1159343375
2019-12-25,4,PM10,14.523385415
2019-12-25,4,PM25,9.1448229175
2019-12-25,3,PM10,21.27076388777778
2019-12-25,3,PM25,10.452403341888889
2019-12-25,2,PM10,28.586182215833333
2019-12-25,2,PM25,15.457477983777778
2019-12-25,1,PM10,38.88133333375
2019-12-25,1,PM25,26.82016666625
2019-12-26,4,PM10,15.843291665
2019-12-26,4,PM25,9.3145520825
2019-12-26,3,PM10,30.842902777777777
2019-12-26,3,PM25,13.958881309666667
2019-12-26,2,PM10,37.608438656666664
2019-12-26,2,PM25,23.864212915916667
2019-12-26,1,PM10,49.33623437875
2019-12-26,1,PM25,32.731656250125
2019-12-27,4,PM10,12.8745520825
2019-12-27,4,PM25,5.9665108695
2019-12-27,3,PM10,36.033791665555555
2019-12-27,3,PM25,14.690206377
2019-12-27,2,PM10,56.472362266666664
2019-12-27,2,PM25,43.02428416969445
2019-12-27,1,PM10,62.87163542125
2019-12-27,1,PM25,45.153970910375
2019-12-28,4,PM10,16.23077083425
2019-12-28,4,PM25,9.0131816125
2019-12-28,3,PM10,37.68884259222222
2019-12-28,3,PM25,15.095803599222222
2019-12-28,2,PM10,35.70772634916667
2019-12-28,2,PM25,16.98511746411111
2019-12-28,1,PM10,54.331046875
2019-12-28,1,PM25,30.62073437375
2019-12-29,4,PM10,13.249104165
2019-12-29,4,PM25,6.14492261825
2019-12-29,3,PM10,44.77572941111111
2019-12-29,3,PM25,18.01016592522222
2019-12-29,2,PM10,53.40838234666667
2019-12-29,2,PM25,25.65730055277778
2019-12-29,1,PM10,80.928235275
2019-12-29,1,PM25,56.06101405
2019-12-30,4,PM10,14.674468749999999
2019-12-30,4,PM25,5.0298958334999995
2019-12-30,3,PM10,60.61049284111112
2019-12-30,3,PM25,24.070061392
2019-12-30,2,PM10,63.32281635416666
2019-12-30,2,PM25,31.151539119444447
2019-12-30,1,PM10,81.58960338125
2019-12-30,1,PM25,54.26715320875
2019-12-31,4,PM10,19.2878125
2019-12-31,4,PM25,8.50101325775
2019-12-31,3,PM10,60.606043279999994
2019-12-31,3,PM25,21.16637109522222
2019-12-31,2,PM10,80.54806971972222
2019-12-31,2,PM25,34.37252369138889
2019-12-31,1,PM10,151.30189687499998
2019-12-31,1,PM25,81.86502604124999
2020-01-01,4,PM10,18.9873735125
2020-01-01,4,PM25,9.5558004015
2020-01-01,3,PM10,73.07548148666666
2020-01-01,3,PM25,27.03103149111111
2020-01-01,2,PM10,65.72400498055555
2020-01-01,2,PM25,32.051962978888895
2020-01-01,1,PM10,114.51993750375
2020-01-01,1,PM25,100.4587916625
2020-01-02,4,PM10,24.5373465875
2020-01-02,4,PM25,10.89598512075
2020-01-02,3,PM10,46.14988611111111
2020-01-02,3,PM25,20.676197878888885
2020-01-02,2,PM10,48.01122752805556
2020-01-02,2,PM25,25.69277243972222
2020-01-02,1,PM10,100.3946818225
2020-01-02,1,PM25,90.90651043
2020-01-03,4,PM10,20.4529479175
2020-01-03,4,PM25,12.43384375
2020-01-03,3,PM10,41.41787500111111
2020-01-03,3,PM25,18.150316240000002
2020-01-03,2,PM10,38.094344212222225
2020-01-03,2,PM25,18.43624146047222
2020-01-03,1,PM10,50.595224432500004
2020-01-03,1,PM25,102.61852455125
2020-01-04,4,PM10,24.1723125
2020-01-04,4,PM25,13.7509270825
2020-01-04,3,PM10,46.67296296333333
2020-01-04,3,PM25,19.099048436666667
2020-01-04,2,PM10,66.41475484555555
2020-01-04,2,PM25,28.90140024277778
2020-01-04,1,PM10,98.902484375
2020-01-04,1,PM25,47.09883333375
2020-01-05,4,PM10,49.345135415
2020-01-05,4,PM25,31.043072915
2020-01-05,3,PM10,107.83918055444445
2020-01-05,3,PM25,44.90311241
2020-01-05,2,PM10,99.75065424777777
2020-01-05,2,PM25,57.12674799333334
2020-01-05,1,PM10,129.69994491625
2020-01-05,1,PM25,158.98470540125
2020-01-06,4,PM10,43.85796875
2020-01-06,4,PM25,27.119375
2020-01-06,3,PM10,44.32819907333334
2020-01-06,3,PM25,19.709402261111112
2020-01-06,2,PM10,37.86393024
2020-01-06,2,PM25,14.400757628833333
2020-01-06,1,PM10,97.949359375
2020-01-06,1,PM25,81.859363255375
2020-01-07,4,PM10,24.4607934775
2020-01-07,4,PM25,13.7025108685
2020-01-07,3,PM10,36.291762229999996
2020-01-07,3,PM25,17.043011646666667
2020-01-07,2,PM10,34.200502031388886
2020-01-07,2,PM25,17.681183832777776
2020-01-07,1,PM10,80.17720268875
2020-01-07,1,PM25,59.86520626625
2020-01-08,4,PM10,20.918125
2020-01-08,4,PM25,13.478697915
2020-01-08,3,PM10,53.882671296666665
2020-01-08,3,PM25,28.43602099
2020-01-08,2,PM10,89.09563106249999
2020-01-08,2,PM25,61.31624418861111
2020-01-08,1,PM10,102.9495156375
2020-01-08,1,PM25,81.8178457925
2020-01-09,4,PM10,44.213086805
2020-01-09,4,PM25,17.77780903
2020-01-09,3,PM10,66.87247221888889
2020-01-09,3,PM25,44.37431782888889
2020-01-09,2,PM10,27.4262269125
2020-01-09,2,PM25,17.866890718277777
2020-01-09,1,PM10,28.611291667125
2020-01-09,1,PM25,22.440921875
2020-01-10,4,PM10,27.0488854175
2020-01-10,4,PM25,15.888333335
2020-01-10,3,PM10,42.40942592666667
2020-01-10,3,PM25,17.512914336666668
2020-01-10,2,PM10,42.86554303444444
2020-01-10,2,PM25,14.809731855555555
2020-01-10,1,PM10,70.34621306625
2020-01-10,1,PM25,15.34068025375
2020-01-11,4,PM10,43.60484375
2020-01-11,4,PM25,14.339635415
2020-01-11,3,PM10,228.82334681222224
2020-01-11,3,PM25,72.43082191666666
2020-01-11,2,PM10,63.239224083888885
2020-01-11,2,PM25,29.097294346666665
2020-01-11,1,PM10,50.81911032625
2020-01-11,1,PM25,44.982668090375
2020-01-12,4,PM10,29.05753125
2020-01-12,4,PM25,15.389125
2020-01-12,3,PM10,52.142439815555555
2020-01-12,3,PM25,23.881054486666667
2020-01-12,2,PM10,56.374905258888894
2020-01-12,2,PM25,33.98480329527777
2020-01-12,1,PM10,81.46713661875
2020-01-12,1,PM25,63.0672760375
2020-01-13,4,PM10,19.8386041675
2020-01-13,4,PM25,8.621885416
2020-01-13,3,PM10,33.72379751333333
2020-01-13,3,PM25,14.956465864444445
2020-01-13,2,PM10,31.35737821666667
2020-01-13,2,PM25,17.387482026249998
2020-01-13,1,PM10,60.0228046875
2020-01-13,1,PM25,43.62397395875
2020-01-14,4,PM10,17.580592805000002
2020-01-14,4,PM25,8.1705397725
2020-01-14,3,PM10,32.623286835555554
2020-01-14,3,PM25,13.290308601444444
2020-01-14,2,PM10,23.089567934722222
2020-01-14,2,PM25,9.31219117336111
2020-01-14,1,PM10,62.93899417875
2020-01-14,1,PM25,35.070915981750005
2020-01-15,4,PM10,11.63117708175
2020-01-15,4,PM25,6.399838509499999
2020-01-15,3,PM10,30.296678744444446
2020-01-15,3,PM25,12.697948526666668
2020-01-15,2,PM10,21.859004185
2020-01-15,2,PM25,8.792378473166666
2020-01-15,1,PM10,51.76337245
2020-01-15,1,PM25,31.467031151875
2020-01-16,4,PM10,11.51237500075
2020-01-16,4,PM25,5.6487184265
2020-01-16,3,PM10,21.08512464888889
2020-01-16,3,PM25,7.320024443222222
2020-01-16,2,PM10,24.247814748333333
2020-01-16,2,PM25,13.21420718461111
2020-01-16,1,PM10,35.2354570075
2020-01-16,1,PM25,19.026556723749998
2020-01-17,4,PM10,9.72672727175
2020-01-17,4,PM25,5.53692267175
2020-01-17,3,PM10,24.83599452888889
2020-01-17,3,PM25,11.620410958777777
2020-01-17,2,PM10,35.639489661111114
2020-01-17,2,PM25,23.705234125833332
2020-01-17,1,PM10,50.8258802075
2020-01-17,1,PM25,34.61217096875
2020-01-18,4,PM10,6.81934438475
2020-01-18,4,PM25,4.35028364425
2020-01-18,3,PM10,14.520225529444446
2020-01-18,3,PM25,8.000820912111111
2020-01-18,2,PM10,18.808975075555555
2020-01-18,2,PM25,11.644363881083333
2020-01-18,1,PM10,23.73693070625
2020-01-18,1,PM25,15.731839545749999
2020-01-19,4,PM10,7.5602720205
2020-01-19,4,PM25,3.3639857695
2020-01-19,3,PM10,14.625657830777776
2020-01-19,3,PM25,6.655685758111111
2020-01-19,2,PM10,13.826243588805555
2020-01-19,2,PM25,6.901583199805556
2020-01-19,1,PM10,20.837382114875002
2020-01-19,1,PM25,8.29014605225
2020-01-20,4,PM10,42.308041675
2020-01-20,4,PM25,10.0080094695
2020-01-20,3,PM10,69.81247466222221
2020-01-20,3,PM25,18.742947496555555
2020-01-20,2,PM10,23.68157865722222
2020-01-20,2,PM25,8.613106072055555
2020-01-20,1,PM10,17.9711430525
2020-01-20,1,PM25,9.204274795625
2020-01-21,4,PM10,31.6632812475
2020-01-21,4,PM25,8.66715625
2020-01-21,3,PM10,58.29009127
2020-01-21,3,PM25,15.306990051333335
2020-01-21,2,PM10,30.21068021972222
2020-01-21,2,PM25,10.002335340944445
2020-01-21,1,PM10,13.01718533725
2020-01-21,1,PM25,6.415799515625
2020-01-22,4,PM10,24.87209375
2020-01-22,4,PM25,7.45804002175
2020-01-22,3,PM10,32.66171295777778
2020-01-22,3,PM25,10.058362093
2020-01-22,2,PM10,32.32977645138889
2020-01-22,2,PM25,9.499211284166668
2020-01-22,1,PM10,30.7322470575
2020-01-22,1,PM25,9.102082671875
2020-01-23,4,PM10,20.47750298
2020-01-23,4,PM25,6.998641081
2020-01-23,3,PM10,75.7746867711111
2020-01-23,3,PM25,16.99973424222222
2020-01-23,2,PM10,132.8259062338889
2020-01-23,2,PM25,22.331177427055554
2020-01-23,1,PM10,155.18319061374999
2020-01-23,1,PM25,24.36121114375
2020-01-24,4,PM10,14.150880953249999
2020-01-24,4,PM25,5.77944024125
2020-01-24,3,PM10,36.64485882333334
2020-01-24,3,PM25,14.443808597111111
2020-01-24,2,PM10,75.87106183361112
2020-01-24,2,PM25,26.9916346625
2020-01-24,1,PM10,84.59328940375
2020-01-24,1,PM25,31.869977356
2020-01-25,4,PM10,31.474427085
2020-01-25,4,PM25,9.71243070825
2020-01-25,3,PM10,38.82454419222222
2020-01-25,3,PM25,14.933113521444445
2020-01-25,2,PM10,46.05501747527778
2020-01-25,2,PM25,13.321262865916667
2020-01-25,1,PM10,54.17252604
2020-01-25,1,PM25,17.525300725
2020-01-26,4,PM10,10.10204660175
2020-01-26,4,PM25,3.9740589035
2020-01-26,3,PM10,15.357560615444445
2020-01-26,3,PM25,6.180662367777778
2020-01-26,2,PM10,23.47736451027778
2020-01-26,2,PM25,9.765124908083333
2020-01-26,1,PM10,34.967203125
2020-01-26,1,PM25,14.088055542
2020-01-27,4,PM10,10.643125000000001
2020-01-27,4,PM25,4.3340163042499995
2020-01-27,3,PM10,24.214449916666666
2020-01-27,3,PM25,9.215967810444445
2020-01-27,2,PM10,35.749561613888886
2020-01-27,2,PM25,16.838152191166667
2020-01-27,1,PM10,31.7335792575
2020-01-27,1,PM25,18.35801769875
2020-01-28,4,PM10,11.39348913
2020-01-28,4,PM25,4.54735610775
2020-01-28,3,PM10,26.08221441222222
2020-01-28,3,PM25,9.278403313888889
2020-01-28,2,PM10,28.38285316
2020-01-28,2,PM25,10.815187152527777
2020-01-28,1,PM10,28.80410968375
2020-01-28,1,PM25,12.04448708325
2020-01-29,4,PM10,15.335364585
2020-01-29,4,PM25,6.9201240532499995
2020-01-29,3,PM10,32.81258153888889
2020-01-29,3,PM25,13.610466062333334
2020-01-29,2,PM10,31.298497395277778
2020-01-29,2,PM25,15.15678750027778
2020-01-29,1,PM10,30.56957903
2020-01-29,1,PM25,14.99459659125
2020-01-30,4,PM10,17.315552082499998
2020-01-30,4,PM25,8.004750906750001
2020-01-30,3,PM10,32.05947604666667
2020-01-30,3,PM25,13.086765539666667
2020-01-30,2,PM10,27.966855044166667
2020-01-30,2,PM25,13.358431201333334
2020-01-30,1,PM10,33.8926148925
2020-01-30,1,PM25,12.971603719374999
2020-01-31,4,PM10,14.24230434875
2020-01-31,4,PM25,6.0247375545
2020-01-31,3,PM10,26.910804152222223
2020-01-31,3,PM25,9.892110615333333
2020-01-31,2,PM10,28.54678803666667
2020-01-31,2,PM25,11.718010596666666
2020-01-31,1,PM10,40.53402717375
2020-01-31,1,PM25,13.882644240625
2020-02-01,4,PM10,13.48200000175
2020-02-01,4,PM25,5.66495549225
2020-02-01,3,PM10,33.09670833333334
2020-02-01,3,PM25,10.540515523333333
2020-02-01,2,PM10,37.737869897500005
2020-02-01,2,PM25,11.627744194083332
2020-02-01,1,PM10,86.09267164875
2020-02-01,1,PM25,17.62165964875
2020-02-02,4,PM10,15.868947915
2020-02-02,4,PM25,7.033145834
2020-02-02,3,PM10,33.56117094
2020-02-02,3,PM25,10.743701910777778
2020-02-02,2,PM10,45.83714046666667
2020-02-02,2,PM25,17.02332003777778
2020-02-02,1,PM10,39.8174889275
2020-02-02,1,PM25,15.67635007675
2020-02-03,4,PM10,38.65242165
2020-02-03,4,PM25,9.4849420295
2020-02-03,3,PM10,31.714402297777774
2020-02-03,3,PM25,11.255394136555557
2020-02-03,2,PM10,29.512275313055554
2020-02-03,2,PM25,12.694872445166666
2020-02-03,1,PM10,33.49980213125
2020-02-03,1,PM25,14.397219914625
2020-02-04,4,PM10,25.656229165
2020-02-04,4,PM25,8.027519021
2020-02-04,3,PM10,37.13164814777778
2020-02-04,3,PM25,13.692849838222223
2020-02-04,2,PM10,37.65993452472222
2020-02-04,2,PM25,17.86098606972222
2020-02-04,1,PM10,42.33772101375
2020-02-04,1,PM25,22.89952839875
2020-02-05,4,PM10,13.97417948925
2020-02-05,4,PM25,5.060750457999999
2020-02-05,3,PM10,21.510675926666668
2020-02-05,3,PM25,7.838261208
2020-02-05,2,PM10,19.187683586666665
2020-02-05,2,PM25,5.834860008444444
2020-02-05,1,PM10,39.44253645875
2020-02-05,1,PM25,13.307075958124999
2020-02-06,4,PM10,6.643034661
2020-02-06,4,PM25,3.2611914140000002
2020-02-06,3,PM10,11.296684975666667
2020-02-06,3,PM25,4.4298212662222225
2020-02-06,2,PM10,13.065541746444445
2020-02-06,2,PM25,4.489941449888889
2020-02-06,1,PM10,27.684928056875002
2020-02-06,1,PM25,12.18432651
2020-02-07,4,PM10,9.56436998575
2020-02-07,4,PM25,3.80092519825
2020-02-07,3,PM10,6.451622182333334
2020-02-07,3,PM25,3.056580543888889
2020-02-07,2,PM10,9.286536720388888
2020-02-07,2,PM25,2.876180758527778
2020-02-07,1,PM10,19.554841107999998
2020-02-07,1,PM25,9.7245816295
2020-02-08,4,PM10,8.08764645925
2020-02-08,4,PM25,3.66491198725
2020-02-08,3,PM10,6.951510527666667
2020-02-08,3,PM25,3.0799768654444444
2020-02-08,2,PM10,14.811693290416665
2020-02-08,2,PM25,4.633614781
2020-02-08,1,PM10,16.697928662
2020-02-08,1,PM25,5.2521829562499995
2020-02-09,4,PM10,5.4368579845000005
2020-02-09,4,PM25,2.48872586775
2020-02-09,3,PM10,5.226084658777777
2020-02-09,3,PM25,2.4108774704444444
2020-02-09,2,PM10,14.244065381611112
2020-02-09,2,PM25,3.8010127454722227
2020-02-09,1,PM10,19.088161910875
2020-02-09,1,PM25,4.759342674125
2020-02-10,4,PM10,8.984395963
2020-02-10,4,PM25,3.30584305525
2020-02-10,3,PM10,8.446990379111112
2020-02-10,3,PM25,3.4196890695555555
2020-02-10,2,PM10,15.187832345972222
2020-02-10,2,PM25,5.235483217611111
2020-02-10,1,PM10,16.8573134785
2020-02-10,1,PM25,6.704486510375
2020-02-11,4,PM10,9.7098229175
2020-02-11,4,PM25,3.81808976975
2020-02-11,3,PM10,11.684462301444444
2020-02-11,3,PM25,4.227870094888889
2020-02-11,2,PM10,17.458441954722222
2020-02-11,2,PM25,5.918179554638889
2020-02-11,1,PM10,21.462050595375
2020-02-11,1,PM25,8.425447085
2020-02-12,4,PM10,8.56433979825
2020-02-12,4,PM25,3.283197953
2020-02-12,3,PM10,12.837055555111112
2020-02-12,3,PM25,5.351507283666667
2020-02-12,2,PM10,13.757340606194443
2020-02-12,2,PM25,4.403968276777778
2020-02-12,1,PM10,13.313022205
2020-02-12,1,PM25,5.824874083875
2020-02-13,4,PM10,9.06094345225
2020-02-13,4,PM25,3.0373602835
2020-02-13,3,PM10,11.903573109222222
2020-02-13,3,PM25,4.4662993954444445
2020-02-13,2,PM10,16.129250976833333
2020-02-13,2,PM25,5.218460966388889
2020-02-13,1,PM10,15.337017122499999
2020-02-13,1,PM25,5.6770062435
2020-02-14,4,PM10,11.32646603425
2020-02-14,4,PM25,3.53322849625
2020-02-14,3,PM10,18.50481723
2020-02-14,3,PM25,6.367923518666667
2020-02-14,2,PM10,17.775761213444444
2020-02-14,2,PM25,5.436981912527778
2020-02-14,1,PM10,17.97830751875
2020-02-14,1,PM25,5.65085969075
2020-02-15,4,PM10,13.663770835000001
2020-02-15,4,PM25,4.8646929345
2020-02-15,3,PM10,19.75519069222222
2020-02-15,3,PM25,6.610646977
2020-02-15,2,PM10,20.08378346027778
2020-02-15,2,PM25,6.918256490805556
2020-02-15,1,PM10,19.0067914775
2020-02-15,1,PM25,6.54151394925
2020-02-16,4,PM10,12.57928125175
2020-02-16,4,PM25,5.209535779
2020-02-16,3,PM10,15.421810395555557
2020-02-16,3,PM25,6.468453970666667
2020-02-16,2,PM10,14.28576604261111
2020-02-16,2,PM25,5.46462398325
2020-02-16,1,PM10,10.896761195375
